,,,,oracle_1,oracle_1,oracle_3,oracle_3,simple_n,simple_n,simple_sqrt_n,simple_sqrt_n,lambda_3_plugin_1,lambda_3_plugin_1,lambda_1_plugin_2_0.5,lambda_1_plugin_2_0.5,lambda_1_plugin_2_1,lambda_1_plugin_2_1,lambda_1_plugin_3_0.5,lambda_1_plugin_3_0.5,lambda_1_plugin_3_1,lambda_1_plugin_3_1,lambda_3_plugin_2_0.5,lambda_3_plugin_2_0.5,lambda_3_plugin_2_1,lambda_3_plugin_2_1,lambda_3_plugin_3_0.5,lambda_3_plugin_3_0.5,lambda_3_plugin_3_1,lambda_3_plugin_3_1,lambda_4,lambda_4,oracle_2,oracle_2,lambda_2_plugin_2_0.5,lambda_2_plugin_2_0.5,lambda_2_plugin_2_1,lambda_2_plugin_2_1,lambda_2_plugin_3_0.5,lambda_2_plugin_3_0.5,lambda_2_plugin_3_1,lambda_2_plugin_3_1
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
omega,p0x,px0,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.3,0.5,100,0.0146364663765119,0.0,0.0292350678970615,0.0,0.01,0.0,0.1,0.0,0.029901294694174012,0.01199146353920438,0.017597210901481086,0.010724889573093423,0.018187432400210767,0.010964427632308494,0.016997954258368378,0.01048390167724201,0.016999363209479656,0.010482205822816728,0.030516111534617613,0.012155783413081118,0.03112521331894887,0.012317821491672699,0.029901784209893954,0.01199089108353464,0.029902286907781347,0.011990323983205842,0.03378620376680365,0.015543433178798458,0.0243231427501087,0.0,0.027975608649792743,0.01620245872443039,0.028107557292355916,0.01637314948060448,0.02714733655636174,0.016023308590197228,0.02737337086541449,0.015702365074316778
5,0.3,0.5,500,0.0033360367186917,0.0,0.0064472382358055,0.0,0.002,0.0,0.0447213595499958,0.0,0.006536286692338246,0.001333196930838907,0.003465965709849459,0.000718549431706805,0.003490559287134325,0.0007244569289047947,0.0034413759251503613,0.0007126514615366283,0.0034413759251503613,0.0007126514615366283,0.006566647983865876,0.0013383537431047147,0.006596981938290491,0.0013435074059379526,0.006536286692338246,0.001333196930838907,0.006536286692338246,0.001333196930838907,0.0066857602696445174,0.0013934092021097412,0.0041875273630553,0.0,0.005648445777089,0.00253976616671165,0.005542503466519999,0.00245364950132717,0.005490314399843641,0.002448960442380317,0.005567799164624599,0.00246643005217569
5,0.3,0.5,1000,0.001697649099823,0.0,0.0032655218496029,0.0,0.001,0.0,0.0316227766016838,0.0,0.0032982061691400697,0.0004992878975630058,0.0017283082391682397,0.0002661046165304809,0.0017343844955540408,0.0002671921617578579,0.001722233314116163,0.0002650177354505529,0.001722233314116163,0.0002650177354505529,0.003305972346923537,0.0005002859439698381,0.0033137355212767457,0.0005012838107498163,0.0032982061691400697,0.0004992878975630058,0.0032982061691400697,0.0004992878975630058,0.0033351769417939757,0.0005102780136620199,0.0033326610201533,0.0,0.002845276601110842,0.0016746830753172912,0.002828636131848325,0.0016379802771560946,0.0027675377043042096,0.001636971322286225,0.002815112543184274,0.0015755341839356568
5,0.3,0.5,5000,0.0003444245159438,0.0,0.0006599673230567,0.0,0.0002,0.0,0.014142135623731,0.0,0.0006591662722576796,4.478494926403344e-05,0.00034499123445843276,2.2759017487082962e-05,0.00034523228254507783,2.2778109225543806e-05,0.00034475020170506335,2.273992829013945e-05,0.00034475020170506335,2.273992829013945e-05,0.0006594805736246585,4.480335496284801e-05,0.0006597948536818409,4.482176034668407e-05,0.0006591662722576796,4.478494926403344e-05,0.0006591662722576796,4.478494926403344e-05,0.0006606062949147146,4.497324812784416e-05,0.000390059878018,0.0,0.0006654301004613418,0.0006070838716255577,0.0006889189485706092,0.0006323730058122391,0.0006669201550666415,0.0006155991359540272,0.0006644101814558819,0.0006073665327448139
5,0.3,0.7,100,0.0134004998029709,0.0,0.0442107770788805,0.0,0.01,0.0,0.1,0.0,0.03950391021859014,0.007871811993626266,0.017876569428016097,0.014981648894612292,0.019563348874728353,0.01592572145629865,0.01628504713837887,0.014017096973996163,0.0163696661132521,0.013953769113608116,0.04029527345476147,0.007967986357337916,0.041078173016112225,0.008062583872980797,0.03954437651018523,0.007832236829239366,0.03958589481720192,0.0077968743085136735,0.04569508338927162,0.01056135522792438,0.0253711454850064,0.0,0.03280411606815304,0.02545366451443041,0.035433336722553166,0.027306840903690545,0.030164302282289234,0.024467147134380876,0.030170237291560063,0.024217119397708417
5,0.3,0.7,500,0.0032645910358788,0.0,0.0103715649163522,0.0,0.002,0.0,0.0447213595499958,0.0,0.010057954317860333,0.0008669107183445531,0.003484122532664897,0.0009578943707768771,0.003543403081673384,0.000980669503103932,0.003425556745023377,0.0009355839817260336,0.003425556745023377,0.0009355839817260336,0.010103691249099052,0.0008700020440231738,0.010149382757323496,0.0008730913816456408,0.010057954317860333,0.0008669107183445531,0.010057954317860333,0.0008669107183445531,0.010403049216182814,0.0009248765214558191,0.0067362104110772,0.0,0.007545333514266897,0.0025081402648113537,0.007488863054698034,0.002548599382655458,0.007365346816125975,0.0024472712704207557,0.007419492512857002,0.002458123458105508
5,0.3,0.7,1000,0.0016780400540569,0.0,0.0053003819842852,0.0,0.001,0.0,0.0316227766016838,0.0,0.005234494157061915,0.0003245341046173128,0.0017372655445667116,0.000292953870411813,0.0017514144129157888,0.00029623814919802144,0.0017232109347485483,0.00028969769106014954,0.0017232109347485483,0.00028969769106014954,0.005246603540670558,0.00032514037064959426,0.005258708045229669,0.00032574655314546646,0.005234494157061915,0.0003245341046173128,0.005234494157061915,0.0003245341046173128,0.005326016694995581,0.0003354538332367002,0.0044550533388883,0.0,0.0038208581147097507,0.0015061776011791636,0.003811913016574467,0.0015548429258772558,0.0037841234482806113,0.0014394869572193127,0.003795930900580432,0.0014972167707775635
5,0.3,0.7,5000,0.0003433048128866,0.0,0.001079154810717,0.0,0.0002,0.0,0.014142135623731,0.0,0.001075771875815393,2.8668459724859594e-05,0.000345330864300519,2.586032848524021e-05,0.0003458767389838146,2.5920429612302566e-05,0.0003447857828804489,2.5800320182526014e-05,0.0003447857828804489,2.5800320182526014e-05,0.0010762774328335588,2.867957111578195e-05,0.0010767829570299127,2.8690682544225073e-05,0.001075771875815393,2.8668459724859594e-05,0.001075771875815393,2.8668459724859594e-05,0.0010795716803853616,2.8862085906162964e-05,0.0005212865411835,0.0,0.0007978869688286905,0.0005922996316295524,0.0007764075831978895,0.0005802799124435551,0.0008162875739234626,0.0005753820941606307,0.0007967791527164456,0.0005787430807430535
5,0.3,0.9,100,0.0099307710635756,0.0,0.0141794681687027,0.0,0.01,0.0,0.1,0.0,0.014517043579859152,0.004188631856235172,0.021663480110129824,0.02516947112178371,0.028574205759492394,0.029334567930111723,0.017101828600936436,0.020912086632562162,0.019117651384863057,0.020246230748715868,0.014945970785071925,0.0042653142299017245,0.015370374194634441,0.004341354469055812,0.014603251791133854,0.004222748445956332,0.014687861420467662,0.00426012990296411,0.015443949722524856,0.004683022934250874,0.0198065153427466,0.0,0.05368031483678658,0.06686144362004746,0.06974405797945796,0.07193552469151127,0.04232542939173565,0.05802423458165454,0.049210347425278855,0.057150128663157634
5,0.3,0.9,500,0.0031492994708402,0.0,0.0029865285855355,0.0,0.002,0.0,0.0447213595499958,0.0,0.0029970238380511065,0.0004600858525681489,0.003588716510781708,0.0015447269884608461,0.003820561065077719,0.0017218501258052426,0.003366749043125915,0.0013987324349457983,0.003371466713311119,0.0013925173987803133,0.003015820191938258,0.00046205453257891537,0.003034586248514435,0.00046402194703615713,0.0029971082326752966,0.00046009879644149016,0.002997192262015923,0.00046011326350298034,0.0030329806797675407,0.0004702276725697827,0.0089182837450844,0.0,0.009644995255689423,0.004825357023110026,0.010244603466346711,0.00519072196386741,0.008999812997800536,0.004604501139316128,0.008978064294205789,0.004440995462627761
5,0.3,0.9,1000,0.0016990239967847,0.0,0.0015032453303665,0.0,0.001,0.0,0.0316227766016838,0.0,0.0015121165795055672,0.00015835699215755694,0.0017756365769382742,0.0003786195702538338,0.0018218026200128477,0.00039211401313679633,0.0017309117621581245,0.00036509529410202573,0.0017315815450102804,0.0003632967968516288,0.0015168854059457034,0.00015870193607749202,0.001521650548689203,0.00015904679153902693,0.0015121231185893722,0.00015835952277118418,0.0015121296440746665,0.00015836214495628165,0.001521120283505428,0.0001600762902691848,0.0052311863474292,0.0,0.005128087273628642,0.0015523864768373446,0.005244888233632554,0.0016053555846476276,0.004970140816807449,0.0015080573905416515,0.004912384772174987,0.001468278645644732
5,0.3,0.9,5000,0.0003627247527603,0.0,0.0003022653489118,0.0,0.0002,0.0,0.014142135623731,0.0,0.0003026886797054766,1.4070553789524298e-05,0.0003665358531478294,2.95392985942077e-05,0.0003681180547938738,2.979455261633037e-05,0.0003649647594228495,2.9286738088801866e-05,0.0003649647594228495,2.9286738088801866e-05,0.0003028807920349547,1.4076794098835576e-05,0.0003030728756377113,1.4083034143401372e-05,0.0003026886797054766,1.4070553789524298e-05,0.0003026886797054766,1.4070553789524298e-05,0.0003030454833999891,1.4100701679287811e-05,0.0013450025027806,0.0,0.0011056985956989967,0.00046296087930980915,0.0011007660589676107,0.00047338333377263065,0.0011043448707396867,0.00046556102243058606,0.0010824160378755158,0.00044629234289499857
5,0.3,0.95,100,0.0069270862734141,0.0,0.0098576296066864,0.0,0.01,0.0,0.1,0.0,0.010043481677731869,0.0030521171089498878,0.021370461582204122,0.02700481189547438,0.03469774749877263,0.03880196748868518,0.019491911950546306,0.03450533216336094,0.03339591012640104,0.04829385841009327,0.010391247433537249,0.003112712514624295,0.010735068828703192,0.003172852837508872,0.010123980409242757,0.003076361391635391,0.010202624819056802,0.0031019620721498688,0.010521346764429252,0.0033173602518564633,0.0135120126793513,0.0,0.07257409278603874,0.08311764995001442,0.10635191812616215,0.08607678392357128,0.06693659238873394,0.07684263403501453,0.10116275570679675,0.08250397149262997
5,0.3,0.95,500,0.00280251290798,0.0,0.0020447991125584,0.0,0.002,0.0,0.0447213595499958,0.0,0.0020438961672161592,0.0002901959056614833,0.003769500826440612,0.004544442298298977,0.004398587439091415,0.0059115319761397144,0.003246222888750406,0.003124378288522428,0.0033127723248165012,0.0030924524304811766,0.0020587071779318163,0.0002914986641714766,0.0020734899555079904,0.00029280049169403744,0.002044446052816736,0.00029019528309609586,0.002044993035686221,0.00029020327528676214,0.0020620454788289532,0.00029479009835689626,0.0070693679280767,0.0,0.01164348399585188,0.018213216244717386,0.014118006188805007,0.021472398416652338,0.009796928460918432,0.01645935049603604,0.009816094842549373,0.015019861021844255
5,0.3,0.95,1000,0.0016066842046283,0.0,0.0010271715030455,0.0,0.001,0.0,0.0316227766016838,0.0,0.001028669269395565,0.00010269817347945114,0.0018395894268391194,0.0023544889231102892,0.0019529863226190952,0.002757293853142668,0.0017248215363882152,0.0017777690584991673,0.0017291681659900055,0.0017756120782575738,0.0010324101636392307,0.00010293262744594833,0.0010361475838362017,0.00010316700759325262,0.001028691397961124,0.00010270649299648415,0.001028713468758534,0.00010271506873560477,0.0010332091594753747,0.00010350013509750253,0.0048681059665761,0.0,0.005700736088786863,0.008364006979180777,0.0061000337389288785,0.008490003734333932,0.0052664307819190025,0.008190181100477749,0.005270350331320956,0.00817196284204789
5,0.3,0.95,5000,0.0003640311533198,0.0,0.0002062042506357,0.0,0.0002,0.0,0.014142135623731,0.0,0.00020630700491603609,9.273213550930864e-06,0.000369025072946445,3.39543797823423e-05,0.00037177323716099206,3.4483870173578154e-05,0.0003663067215041558,3.344229104976323e-05,0.0003663067215041558,3.344229104976323e-05,0.0002064576443250245,9.277479348593716e-06,0.0002066082563153505,9.281744914538283e-06,0.00020630700491603609,9.273213550930864e-06,0.00020630700491603609,9.273213550930864e-06,0.0002064879270291336,9.287577890925293e-06,0.0011537069256425,0.0,0.0012179510634354562,0.0003959591533241871,0.0012366677320610887,0.0003965613776690061,0.0011945877857163375,0.0003969803177790776,0.0012189123777288544,0.0003991652401307766
5,0.5,0.5,100,0.0168594429674168,0.0,0.0283138921378338,0.0,0.01,0.0,0.1,0.0,0.03140258795773305,0.016335656856454873,0.019092324983680933,0.00955503654199213,0.019388120907089412,0.0096823991412357,0.01879498159126006,0.009425946392295834,0.01879498159126006,0.009425946392295834,0.03200551833307521,0.016515306794189236,0.032603060577773645,0.016692083411762423,0.03140258795773305,0.016335656856454873,0.03140258795773305,0.016335656856454873,0.03606479338906439,0.02267774555489988,0.0235172734646153,0.0,0.02510743018291053,0.012685188147893269,0.025162240769250707,0.013647986191792461,0.024643004488372637,0.012954209286342805,0.024987412287937487,0.012969378878812127
5,0.5,0.5,500,0.0038018600320045,0.0,0.0062026554021058,0.0,0.002,0.0,0.0447213595499958,0.0,0.00639164260368937,0.0015729525361874816,0.003908693895753656,0.0007913590782312884,0.0039205936952329875,0.0007944604113863698,0.0038968045740966763,0.0007882565561142512,0.0038968045740966763,0.0007882565561142512,0.006420308304157242,0.001578804414834195,0.006448951805489327,0.0015846531832177109,0.00639164260368937,0.0015729525361874816,0.00639164260368937,0.0015729525361874816,0.006534335900941316,0.0016515363830264947,0.0041510851802279,0.0,0.004972231168580275,0.002689502351776416,0.004806490959892173,0.0026776534707002304,0.005015198416607184,0.0025865928748644096,0.004900419877944868,0.0026095749455044503
5,0.5,0.5,1000,0.0019317208009201,0.0,0.0031387326943031,0.0,0.001,0.0,0.0316227766016838,0.0,0.003189265344305121,0.0005157258298492141,0.001960201458105477,0.00025845288345708104,0.001963156266262819,0.0002589640220705152,0.001957248307732518,0.00025794170605182224,0.001957248307732518,0.00025794170605182224,0.0031965345339060266,0.0005167249701832581,0.0032038013400524476,0.0005177239930641844,0.003189265344305121,0.0005157258298492141,0.003189265344305121,0.0005157258298492141,0.003223314859912215,0.0005267797515413185,0.0022522436389055,0.0,0.00257239460609648,0.0018160098922764315,0.002561161892309331,0.0017572987075685877,0.002495800061892225,0.0017560495514096853,0.0024266137876271417,0.001797775627243445
5,0.5,0.5,5000,0.0003914162090036,0.0,0.0006338625320137,0.0,0.0002,0.0,0.014142135623731,0.0,0.0006338169313931883,4.668186937953903e-05,0.0003915165215248208,2.3330995650294506e-05,0.0003916334303057589,2.33403162130814e-05,0.0003913996281911692,2.3321675057567018e-05,0.0003913996281911692,2.3321675057567018e-05,0.0006341096081844292,4.6700430043025614e-05,0.0006344022683699549,4.671899062419839e-05,0.0006338169313931883,4.668186937953903e-05,0.0006338169313931883,4.668186937953903e-05,0.0006351262534028848,4.686894350560567e-05,0.0002975239176911,0.0,0.000635481894997896,0.0006686215995283715,0.0006375192751050012,0.0006481510567448434,0.0006287369528860321,0.0006495363995204662,0.0006355536134336017,0.0006548100877253925
5,0.5,0.7,100,0.0146364663765119,0.0,0.0292350678970615,0.0,0.01,0.0,0.1,0.0,0.03039922412898221,0.012507848712514228,0.017693320512947055,0.011247565088595765,0.01829473454542768,0.01148413033099863,0.0170840664076504,0.01101096063791503,0.01708529823334224,0.01100948701420517,0.031020462773588095,0.012678356738268712,0.03163587685222028,0.012846434364217584,0.030399568796963237,0.012507327731432424,0.030399922160909663,0.012506803444488965,0.03445356475095164,0.01626563750529336,0.0218615385464254,0.0,0.027784362524115744,0.01725403036041104,0.028300843107706995,0.01784716466738983,0.02727190217358345,0.017167091553374064,0.027336229099942506,0.017034654458000193
5,0.5,0.7,500,0.0033360367186917,0.0,0.0064472382358055,0.0,0.002,0.0,0.0447213595499958,0.0,0.006540963248901575,0.001386298509550585,0.0034725637309140113,0.0008029523134529489,0.003497073375719508,0.0008093024131811836,0.003448057532720709,0.0007966093020319579,0.003448057532720709,0.0007966093020319579,0.00657133042616153,0.0013916481865440722,0.006601670281878594,0.0013969945385753396,0.006540963248901575,0.001386298509550585,0.006540963248901575,0.001386298509550585,0.00669108558560125,0.0014507175777315263,0.0060336922098091,0.0,0.005775386270373399,0.0025404516139874004,0.005695082986800731,0.0024657385864831766,0.00557889117077594,0.0025691193717860402,0.005550919575329541,0.0024311288016980524
5,0.5,0.7,1000,0.001697649099823,0.0,0.0032655218496029,0.0,0.001,0.0,0.0316227766016838,0.0,0.003284513602317706,0.0004962831650902343,0.0017202427068984266,0.00026054252032261686,0.0017262876981034088,0.0002616059469952551,0.0017141990955340163,0.0002594799407196834,0.0017141990955340163,0.0002594799407196834,0.0032922528301492985,0.0004972762355670299,0.003299989058659825,0.0004982691242737525,0.003284513602317706,0.0004962831650902343,0.003284513602317706,0.0004962831650902343,0.0033211864122636024,0.0005072726182220187,0.0024355025078092,0.0,0.002865006665720406,0.0016923813599388153,0.0028654518193079116,0.0016528105901990366,0.0029402595788961482,0.0016203651286896014,0.002890508945329396,0.0015981062832635807
5,0.5,0.7,5000,0.0003444245159438,0.0,0.0006599673230567,0.0,0.0002,0.0,0.014142135623731,0.0,0.0006602026669256174,4.443849670760618e-05,0.0003454876619587044,2.275078946604673e-05,0.00034572933034549604,2.2769846672460666e-05,0.0003452460090120792,2.2731734931632827e-05,0.0003452460090120792,2.2731734931632827e-05,0.0006605174076680519,4.445675022414201e-05,0.0006608321270877753,4.447500343287363e-05,0.0006602026669256174,4.443849670760618e-05,0.0006602026669256174,4.443849670760618e-05,0.0006616469771770381,4.462660612981934e-05,0.0003206316356158,0.0,0.0006668685993088777,0.0006135270646938819,0.0006352809408414817,0.0005944173460121551,0.0006016957557543065,0.0005875446294678781,0.0006835021075368272,0.0006165092920786561
5,0.5,0.9,100,0.0091438590778372,0.0,0.0214643657265044,0.0,0.01,0.0,0.1,0.0,0.02075198999054245,0.003824313588952309,0.01500285957262857,0.01638894601936051,0.017269711457059436,0.017644710187768302,0.013045769708150835,0.014933388309456728,0.013343079194438529,0.014781432889878075,0.0212885372654791,0.0038874994116787132,0.02181965253038431,0.003950100991393087,0.02082597473185799,0.003798395945765367,0.020901038040735516,0.0037808967255374714,0.022492005604381162,0.004425101755772203,0.0222161963896043,0.0,0.0366939112974364,0.04275477789502454,0.04162485379901888,0.04464201513211674,0.03215405352636322,0.04104695711790772,0.03310679315603231,0.04051573747031178
5,0.5,0.9,500,0.0023557535255571,0.0,0.0046407710269147,0.0,0.002,0.0,0.0447213595499958,0.0,0.00459675341864727,0.0004249327662120151,0.0025876806095638675,0.0007906057086115001,0.0026546702000610706,0.0008236471068319542,0.0025219788693821798,0.0007590033266529136,0.0025219788693821798,0.0007590033266529136,0.004622134753593624,0.00042667156675032,0.0046474819855768365,0.00042840934778275896,0.00459675341864727,0.0004249327662120151,0.00459675341864727,0.0004249327662120151,0.004674873975088514,0.0004384322336522201,0.0071236950178852,0.0,0.007082443948536344,0.002616718153360968,0.00722614719154825,0.002700210056078462,0.006920732004254128,0.002462300873740924,0.006874561834948252,0.00254075280582618
5,0.5,0.9,1000,0.0012218894568378,0.0,0.0023441318035607,0.0,0.001,0.0,0.0316227766016838,0.0,0.0023343209260443237,0.00015451867010854848,0.0012698260483071922,0.0002149585766262879,0.0012846184888675905,0.00021964798858414822,0.0012552393214663522,0.0002103511104821741,0.0012552393214663522,0.0002103511104821741,0.0023408182676334724,0.00015484120235558188,0.0023473115555381983,0.00015516367042097635,0.0023343209260443237,0.00015451867010854848,0.0023343209260443237,0.00015451867010854848,0.0023542163651907584,0.0001569761906285895,0.0035098830615127,0.0,0.0035606267460350617,0.0013091409537730112,0.0036309173697378428,0.001305920666777792,0.0034598642158536644,0.001279076312229202,0.0035301331040454654,0.0011973140890765774
5,0.5,0.9,5000,0.0002519081573588,0.0,0.0004726963328996,0.0,0.0002,0.0,0.014142135623731,0.0,0.0004720612642453283,1.3760817651651193e-05,0.00025359407662418546,1.580875555627708e-05,0.00025413727915271476,1.588012321431215e-05,0.0002530527438589059,1.573757157385253e-05,0.0002530527438589059,1.573757157385253e-05,0.0004723258588354895,1.3766646755432824e-05,0.00047259042246746417,1.3772475724260011e-05,0.0004720612642453283,1.3760817651651193e-05,0.0004720612642453283,1.3760817651651193e-05,0.000472866734895875,1.3804573024027204e-05,0.0007106619641162,0.0,0.0007475104522953251,0.0004537459993879302,0.0007171833864195997,0.00045415623291299357,0.0007499644504175892,0.00046061798682706025,0.0007580258725974681,0.000454315263661233
5,0.5,0.95,100,0.0065579142016441,0.0,0.0177069790506615,0.0,0.01,0.0,0.1,0.0,0.016848916445585314,0.0023252658281253742,0.014380322144004786,0.018953989894503705,0.01831333561617131,0.021277464151340873,0.011762952050167468,0.01616297208469697,0.013498186026675024,0.016212643910670992,0.017330073955680567,0.0023654658596326673,0.017806163559556755,0.00240533742654751,0.01701093987866373,0.002289530098925508,0.017174005322513085,0.0022692379250062286,0.01802053365099052,0.0026248513083774283,0.0150760050707555,0.0,0.0482313964099174,0.0653958905833991,0.05979848749468543,0.06894688064289818,0.04283682411409726,0.06324862678319651,0.05115804807764249,0.06445485807963694
5,0.5,0.95,500,0.0019877548374634,0.0,0.0037827361436546,0.0,0.002,0.0,0.0447213595499958,0.0,0.003742417678734455,0.0002253914666888538,0.0023249375702199017,0.001895099751294186,0.0024480243225679173,0.002048829457201459,0.002206346196550771,0.0017463142653811675,0.00221124330500418,0.001743224645110923,0.00376480996543973,0.0002263047224315626,0.003787168116287266,0.00022721754433644768,0.0037426755290293654,0.00022517324178646512,0.0037429337873937517,0.0002249739759468353,0.003796235564634873,0.00023128684699823932,0.0063299411212271,0.0,0.007751238274273914,0.008750042860447924,0.0081680899832581,0.008959252464919005,0.007237434724913583,0.008852624553737457,0.0074027453092825705,0.009982225814036445
5,0.5,0.95,1000,0.0010623369220229,0.0,0.0019076182044864,0.0,0.001,0.0,0.0316227766016838,0.0,0.001894318125403712,7.548376237687114e-05,0.001113700841168762,0.0002138773376167123,0.0011354948997025194,0.00022307715781974218,0.0010920722649074965,0.00020581045829417812,0.0010920722649074965,0.00020581045829417812,0.0019000221261406456,7.563968753969468e-05,0.0019057220102364361,7.57955887968344e-05,0.001894318125403712,7.548376237687114e-05,0.001894318125403712,7.548376237687114e-05,0.001907979846738982,7.647234555509816e-05,0.0035638536201908,0.0,0.003765567183403003,0.0012957205208316055,0.0038242795442534963,0.001399660618471974,0.0036348238145839555,0.001300951896122026,0.0036194436130979396,0.0013075820543127178
5,0.5,0.95,5000,0.0002248581922548,0.0,0.0003841641500585,0.0,0.0002,0.0,0.014142135623731,0.0,0.000383462691178365,7.18330935323239e-06,0.0002271268548133497,1.369301512575575e-05,0.00022780847664090608,1.382326395193458e-05,0.00022645062340416748,1.356383964199618e-05,0.00022645062340416748,1.356383964199618e-05,0.0003836947403651875,7.186316502051545e-06,0.00038392675761632377,7.189323596640225e-06,0.000383462691178365,7.18330935323239e-06,0.000383462691178365,7.18330935323239e-06,0.00038401839582386486,7.202207247521744e-06,0.0007936295479966,0.0,0.0007608560768123468,0.00034825844097303147,0.0007800691470192081,0.0003550547951999056,0.0007668796050800417,0.00035262537733789673,0.0007723091148307369,0.00035653282473307264
10,0.05,0.05,100,0.0006241423397852,0.0,0.0009983279662081,0.0,0.01,0.0,0.1,0.0,0.0010374984567229056,0.0005206906078336629,0.0074482908046829615,0.020284569704496203,0.005691140461074336,0.0172968505718255,0.009778125491183544,0.027109296081889726,0.005863841146978723,0.012135152051724971,0.0011810516386262801,0.00044725039087845553,0.0013318867693615653,0.0004566450050024126,0.0010401266193525076,0.0004316899981315189,0.0010525982034431428,0.0004265449272195883,0.0010518823470373,0.0005269764729569105,0.0268652339517241,0.0,0.03781151469963933,0.04705102564548446,0.026516550985046686,0.026517718988702546,0.03686743691731191,0.04098446416160609,0.027884886819420893,0.02364340273410102
10,0.05,0.05,500,0.0001220379119417,0.0,0.0002003593509205,0.0,0.002,0.0,0.0447213595499958,0.0,0.0001993397300514085,3.651735193911998e-05,0.0009324639913125818,0.0008260207909653951,0.0009027294888556363,0.0021083582679532094,0.0013647508026341688,0.008492371332724156,0.0013654782458967112,0.008495520507822684,0.000205538417125633,3.668169913575375e-05,0.0002117154072524949,3.684598079461847e-05,0.0001993428305259583,3.652153558074819e-05,0.0001993459185631506,3.6525832387796236e-05,0.0001998695551361992,3.663822511339067e-05,0.003841804161987,0.0,0.0038019377250151027,0.006000495435183023,0.0035020398714687446,0.008807930427089515,0.005049242654550151,0.013472552646377945,0.005248322662754523,0.015564005723262608
10,0.05,0.05,1000,6.08489203177767e-05,0.0,0.0001002232048791,0.0,0.001,0.0,0.0316227766016838,0.0,0.00010061985907826993,1.278847058582496e-05,0.0004332636501056879,0.0004109074650897237,0.00039473832393128723,0.0003944002442556014,0.00045737859168267517,0.00042195122611295215,0.00045737859168267517,0.00042195122611295215,0.00010217446508813793,1.2817261425591374e-05,0.00010372635857385881,1.284604690819039e-05,0.00010061985907826993,1.278847058582496e-05,0.00010061985907826993,1.278847058582496e-05,0.00010075321191824238,1.2809706155574557e-05,0.0010660588169259,0.0,0.0009404591549220647,0.0007681298272987808,0.0009391786134838762,0.0007612686596981229,0.0009730686956123185,0.0008909222881254538,0.0009943166776300613,0.0008323906303299278
10,0.05,0.05,5000,1.21427145162574e-05,0.0,2.00516111320213e-05,0.0,0.0002,0.0,0.014142135623731,0.0,2.004818850071526e-05,1.1928514674970424e-06,5.5605224646306745e-05,7.472588294301369e-05,5.504961639628699e-05,7.384724067290981e-05,5.8363767537821274e-05,7.682770535808427e-05,5.8363767537821274e-05,7.682770535808427e-05,2.0110415627068626e-05,1.193389908952829e-06,2.0172621061033824e-05,1.1939283318885362e-06,2.004818850071526e-05,1.1928514674970424e-06,2.004818850071526e-05,1.1928514674970424e-06,2.005347679706611e-05,1.193243139524401e-06,0.0001247317187485,0.0,0.00020942265333049177,0.00023750100262162594,0.0002180406326607781,0.00024117178818417785,0.00023557795444172146,0.00025753569345554264,0.00022846177066575688,0.00024855280647069397
10,0.05,0.1,100,0.0028879848076767,0.0,0.0016150770336628,0.0,0.01,0.0,0.1,0.0,0.001650986999053623,0.0005915421450237582,0.007155725674726494,0.02274613456430295,0.0063900441358281865,0.01943843474229543,0.00941620467981777,0.029557826177525517,0.007087892270740139,0.021098209210406303,0.0018171980284941791,0.0006040522987060149,0.001980652237331286,0.0006165192045539342,0.0016582258710547326,0.0005870123016074492,0.00166541655890325,0.0005830624858771871,0.0016774999378792487,0.0006043938246416774,0.019636028162855,0.0,0.03302157921743062,0.047136963801807444,0.02509488189488895,0.027579210237346094,0.03529038217493749,0.047733748169024995,0.02933633928995185,0.031697234547091516
10,0.05,0.1,500,0.0006083896542764,0.0,0.0003248182224167,0.0,0.002,0.0,0.0447213595499958,0.0,0.0003296042893544423,5.5047420038520537e-05,0.0006790094980034041,0.0004039714010943271,0.0006762054707943566,0.00028473293128444875,0.0007011797008558732,0.0013018531771935525,0.0007011797008558732,0.0013018531771935525,0.0003363592462870265,5.5293583055638256e-05,0.00034309230598241207,5.553964061392473e-05,0.0003296042893544423,5.5047420038520537e-05,0.0003296042893544423,5.5047420038520537e-05,0.0003306173997974934,5.527667859568018e-05,0.0032516317429201,0.0,0.0029491642405585433,0.0034929532062855893,0.002808473553058818,0.00297473765017841,0.003094615003844274,0.006015446398615648,0.003088961101593778,0.004835158073588965
